sentPcktSize1,sentPcktSize2,sentPcktSize3,sentPcktSize4,sentPcktSize5,sentPcktSize6,sentPcktSize7,sentPcktSize8,sentPcktSize9,sentPcktSize10,rcvdPcktSize1,rcvdPcktSize2,rcvdPcktSize3,rcvdPcktSize4,rcvdPcktSize5,rcvdPcktSize6,rcvdPcktSize7,rcvdPcktSize8,rcvdPcktSize9,rcvdPcktSize10,label,sentInterPcktDelay1,sentInterPcktDelay2,sentInterPcktDelay3,sentInterPcktDelay4,sentInterPcktDelay5,sentInterPcktDelay6,sentInterPcktDelay7,sentInterPcktDelay8,sentInterPcktDelay9,rcvdInterPcktDelay1,rcvdInterPcktDelay2,rcvdInterPcktDelay3,rcvdInterPcktDelay4,rcvdInterPcktDelay5,rcvdInterPcktDelay6,rcvdInterPcktDelay7,rcvdInterPcktDelay8,rcvdInterPcktDelay9
462,398,510,510,398,174,174,462,398,542,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.019999980926513672,0.024000167846679688,0.024000167846679688,0.048999786376953125,0.01699995994567871,0.04600000381469727,0.026000022888183597,0.029000043869018555,0.013000249862670898,0.019999980926513672,0.02500009536743164,0.023999929428100586,0.04799985885620117,0.017000198364257812,0.04600000381469727,0.026000022888183597,0.02899980545043945,0.013000011444091795
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,2.46399998664856,5.013000249862671,5.013999938964844,5.012999773025513,5.014000415802002,5.009999990463257,5.015999794006348,5.019999980926514,5.01200008392334,2.450999975204468,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762,5.019999980926514
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.0689997673034668,54.125,0.11600017547607422,54.07799983024597,0.05299997329711914,54.1399998664856,0.09500002861022948,54.08500003814697,0.07599997520446777,54.194000005722046,54.192999839782715,54.193000078201294,54.1800000667572,54.185999631881714,54.17300033569336,54.181999683380134,54.182000160217285,54.182000160217285
398,510,430,174,398,174,776,558,478,174,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.01100015640258789,0.0280001163482666,0.04299998283386231,0.017000198364257812,0.045999765396118164,0.03800010681152344,0.02499985694885254,0.02500009536743164,0.0710000991821289,0.01100015640258789,0.0279998779296875,0.043000221252441406,0.01699972152709961,0.04600000381469727,0.03900003433227539,0.02499985694885254,0.023999929428100586,0.0710000991821289
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.02300024032592773,235.84999990463257,0.020999908447265625,235.84100008010864,0.019999980926513672,600.0,600.0,600.0,600.0,235.87400007247925,235.86099982261658,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,3.950999975204468,5.011999845504762,5.016000032424927,5.011000156402588,5.017000198364258,5.011999845504762,5.010999917984009,5.01200008392334,5.015000104904175,3.9379999637603764,5.01200008392334,5.015999794006348,5.01200008392334,5.011000156402588,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927
52,52,52,52,52,52,52,52,52,52,462,430,174,398,174,510,398,856,398,174,nest-security-camera,0.015000104904174803,0.01399993896484375,0.04299998283386231,0.026999950408935547,0.037000179290771484,0.019999980926513672,0.03099989891052246,0.04199981689453125,0.04400038719177246,0.013000011444091795,0.043999910354614265,0.026999950408935547,0.03600025177001953,0.01699972152709961,0.035000085830688484,0.04200005531311035,0.04299998283386231,0.018999814987182617
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.1100001335144043,54.066999673843384,0.06500005722045897,54.1080002784729,0.15399980545043945,54.007000207901,0.0969998836517334,54.07399988174439,0.06400012969970703,54.176000118255615,54.1729998588562,54.17100024223328,54.16100001335144,54.185999631881714,54.17000007629394,54.18400025367737,54.17599964141846,54.19000005722046
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.021000146865844727,235.84599995613098,0.020999908447265625,235.84599995613098,0.023999929428100586,600.0,600.0,600.0,600.0,235.86800003051758,235.8659996986389,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,0.4460000991821289,5.008999824523926,5.011999845504762,5.017000198364258,5.011000156402588,5.011999607086182,5.016000270843506,5.01200008392334,5.016000032424927,0.43000006675720215,5.01200008392334,5.01200008392334,5.015999794006348,5.01200008392334,5.01200008392334,5.015999794006348,5.01200008392334,5.01200008392334
52,52,52,52,52,52,52,52,52,52,398,190,190,1442,446,206,398,174,430,398,nest-security-camera,0.04699969291687012,0.018000125885009766,0.0969998836517334,0.013000249862670898,0.023999929428100586,0.07299995422363281,0.010999917984008787,0.031000137329101562,0.017999887466430664,0.017999887466430664,0.0970001220703125,0.012999773025512695,0.023999929428100586,0.07300019264221191,0.010999917984008787,0.03099989891052246,0.017000198364257812,0.0410001277923584
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.10800004005432128,54.04900002479553,0.057999849319458015,54.1100001335144,0.11999988555908205,54.08700013160706,0.04799985885620117,54.120000123977654,0.1119999885559082,54.15700006484985,54.16700005531311,54.20700001716614,54.16899991035461,54.18300008773804,54.18199992179871,54.19099998474121,54.16800022125244,54.1879997253418
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.023999929428100586,235.84400033950809,0.023000001907348636,235.84799981117249,0.020999908447265625,600.0,600.0,600.0,600.0,235.8690001964569,235.87099981307983,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,1.9260001182556152,5.009999990463257,5.011999845504762,5.016999959945679,5.013000011444092,5.016000032424927,5.013999938964844,5.011000156402588,5.016000032424927,1.9060001373291016,5.016000032424927,5.01200008392334,5.011999845504762,5.016000032424927,5.016000032424927,5.011999845504762,5.016000032424927,5.01200008392334
430,1460,1460,1460,1460,1460,1460,1460,1460,758,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.002000093460083008,0.0,0.0,0.0009999275207519533,0.0,0.0,0.0,0.0010001659393310547,0.014999866485595703,0.003000020980834961,0.0,0.0,0.0009999275207519533,0.016000032424926758,0.06600022315979004,0.01699972152709961,0.02500009536743164,0.024000167846679688
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.1080002784729004,54.07099962234497,0.0560002326965332,54.11199998855591,0.12100005149841307,54.063999891281135,0.10600018501281737,54.05599975585938,0.04499983787536621,54.179999828338616,54.16700029373169,54.18599987030029,54.16100025177002,54.16099977493286,54.179999828338616,54.19400024414063,54.192999839782715,54.16100025177002
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.021999835968017575,235.84800028800964,0.023999929428100586,235.84899973869324,0.021000146865844727,600.0,600.0,600.0,600.0,235.8700001239777,235.8719997406006,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,3.463000059127808,5.016999959945679,5.01200008392334,5.01200008392334,5.015999794006348,5.013000249862671,5.010999917984009,5.015999794006348,5.016000032424927,3.450999975204468,5.016000270843506,5.011999607086182,5.012000322341919,5.014999866485597,5.011999845504762,5.013000249862671,5.014999866485597,5.0179998874664316
510,398,632,398,568,494,398,174,1460,1460,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.023000001907348636,0.018000125885009766,0.039999961853027344,0.049000024795532234,0.043999910354614265,0.017000198364257812,0.0709996223449707,0.0010001659393310547,0.0,0.02200007438659668,0.017999887466430664,0.04000020027160645,0.04999995231628418,0.043000221252441406,0.01699972152709961,0.0710000991821289,0.0009999275207519533,0.0010001659393310547
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.06399989128112793,53.63700008392334,0.09099984169006348,54.0550000667572,0.07999992370605469,54.12900018692017,0.10099983215332033,54.08999991416931,0.04600000381469727,53.70099997520447,54.14499998092651,54.20900011062622,54.19099998474121,54.17699980735779,54.17899990081787,54.17700004577637,54.16400003433228,54.151000022888184
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,0.06999993324279785,4.942000150680542,5.015999794006348,5.01200008392334,5.01200008392334,5.015999794006348,5.01200008392334,5.01200008392334,5.015999794006348,0.05699992179870605,4.954999923706055,5.016000032424927,5.013000249862671,5.011999845504762,5.015000104904175,5.013000011444092,5.010999917984009,5.016000032424927
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.019999980926513672,235.8399999141693,0.021000146865844727,235.84999990463257,0.021000146865844727,600.0,600.0,600.0,600.0,235.860999584198,235.8700001239777,600.0,600.0,600.0,600.0,600.0,600.0,600.0
190,478,398,174,494,398,654,174,510,398,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.018000364303588867,0.018999814987182617,0.023999929428100586,0.023999929428100586,0.049000024795532234,0.01699995994567871,0.04600024223327637,0.026000022888183597,0.026999711990356445,0.018999814987182617,0.017999887466430664,0.02400040626525879,0.02499985694885254,0.04799985885620117,0.017000198364257812,0.04699993133544922,0.026000022888183597,0.026000022888183597
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.1419997215270996,54.018000364303596,0.125,54.05299973487854,0.049000024795532234,54.125,0.11100006103515624,54.1010000705719,0.03399991989135742,54.16000008583069,54.17699980735779,54.17399978637695,54.21200013160706,54.17200016975403,54.157999992370605,54.17799973487854,54.19200015068054,54.18700003623962
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,1.4320001602172852,5.012999773025513,5.015000104904175,5.013000249862671,5.012999773025513,5.015000104904175,5.012999773025513,5.011000156402588,5.016999959945679,1.4189999103546145,5.013000011444092,5.014999866485597,5.01200008392334,5.012000322341919,5.0159995555877686,5.012000322341919,5.01200008392334,5.015999794006348
542,398,616,494,398,174,478,398,174,1460,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.023999929428100586,0.049000024795532234,0.04500007629394531,0.014999866485595703,0.048000335693359375,0.014999866485595703,0.01699995994567871,0.1119999885559082,0.0,0.023999929428100586,0.049000024795532234,0.04499983787536621,0.015000104904174803,0.04799985885620117,0.016000032424926758,0.016000032424926758,0.1120002269744873,0.008999824523925781
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.02200031280517578,235.8589997291565,0.023000001907348636,235.83700013160703,0.021999835968017575,600.0,600.0,600.0,600.0,235.88299989700317,235.8570001125336,600.0,600.0,600.0,600.0,600.0,600.0,600.0
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.06200003623962402,54.12400007247925,0.10399985313415527,54.08200025558472,0.05200004577636719,54.10899996757507,0.12999987602233887,54.06000018119812,0.07799983024597168,54.186999797821045,54.186000108718865,54.16100001335144,54.188999891281135,54.192999839782715,54.189000368118286,54.18999981880188,54.16299986839294,54.21399998664856
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,2.995999574661255,5.011000156402588,5.016000032424927,5.013999938964844,5.009999990463257,5.016000032424927,5.016000032424927,5.016999959945679,5.010999917984009,2.9820001125335693,5.011999607086182,5.016000270843506,5.01200008392334,5.011999845504762,5.016000032424927,5.01200008392334,5.016000032424927,5.015999794006348
520,494,494,398,174,494,398,174,1460,1460,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.02700018882751465,0.04500007629394531,0.02899980545043945,0.03299999237060547,0.017000198364257812,0.01699995994567871,0.13099980354309082,0.006000041961669922,0.0,0.026999950408935547,0.04499983787536621,0.029000282287597656,0.03299999237060547,0.01699995994567871,0.017999887466430664,0.13000011444091794,0.006000041961669922,0.0009999275207519533
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.023999929428100586,235.8550000190735,0.019999980926513672,235.8589999675751,0.020999908447265625,600.0,600.0,600.0,600.0,235.8789999485016,235.87900018692017,600.0,600.0,600.0,600.0,600.0,600.0,600.0
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.06200003623962402,54.14400005340576,0.09399986267089844,54.057000160217285,0.1119997501373291,54.06600022315979,0.0409998893737793,54.11800003051758,0.11999988555908205,54.20299983024597,54.14100003242493,54.17799997329712,54.16000008583069,54.179999828338616,54.19100022315979,53.71499991416931,54.19200015068054,54.20199990272522
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,4.496000051498413,5.015000104904175,5.012999773025513,5.014000177383423,5.013999938964844,5.013999938964844,5.013000011444092,5.009999990463257,5.016000032424927,4.482999801635742,5.013000249862671,5.015999794006348,5.01200008392334,5.01200008392334,5.015999794006348,5.01200008392334,5.012000322341919,5.0159995555877686
52,52,52,52,52,52,52,52,52,52,494,494,398,600,398,1460,1460,1460,1460,1460,nest-security-camera,0.023999929428100586,0.0710000991821289,0.032000064849853516,0.021000146865844727,0.03399991989135742,0.11100006103515624,0.0009996891021728516,0.007000207901000977,0.0,0.06999993324279785,0.03299975395202637,0.021000146865844727,0.03399991989135742,0.1100001335144043,0.0009999275207519533,0.0,0.0010001659393310547,0.0
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.020999670028686523,235.85300016403198,0.023000001907348636,236.04700016975403,0.02299976348876953,600.0,600.0,600.0,600.0,235.87399983406067,236.07000017166138,600.0,600.0,600.0,600.0,600.0,600.0,600.0
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.06800007820129395,54.126999855041504,0.1120002269744873,54.085999965667725,0.04999995231628418,54.13000011444092,0.10399985313415527,54.07999992370606,0.05399990081787109,54.195000171661384,54.19799971580506,54.1800000667572,54.18400001525879,54.16300010681152,54.19599986076355,54.180999994277954,53.728000164031975,54.18099975585938
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,1.0160000324249268,5.01200008392334,5.011999845504762,5.016000032424927,5.013999938964844,5.01200008392334,5.016000270843506,5.012999773025513,5.013999938964844,1.0039999485015871,5.01200008392334,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762,5.012000322341919,5.016000032424927,5.011999845504762
542,638,398,174,760,174,1460,1460,1460,1460,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.03299975395202637,0.016000032424926758,0.0710000991821289,0.017999887466430664,0.10600018501281737,0.0,0.0009999275207519533,0.0,0.0,0.03299999237060547,0.01699995994567871,0.0709998607635498,0.017000198364257812,0.10700011253356934,0.0,0.0009996891021728516,0.0,0.005000114440917969
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.023999929428100586,235.8439998626709,0.02300024032592773,235.84699964523315,0.021000146865844727,600.0,600.0,600.0,600.0,235.86400032043457,235.87099981307983,600.0,600.0,600.0,600.0,600.0,600.0,600.0
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.12100005149841307,54.08200001716614,0.04500007629394531,54.129999876022346,0.10800004005432128,54.061000108718865,0.07499980926513672,54.13100004196167,0.10400009155273438,54.20300006866455,54.17400002479553,54.16899991035461,54.20700025558472,54.186999797821045,54.18499994277954,54.17900013923645,54.18099975585938,54.17200016975403
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,2.5300002098083496,5.010999917984009,5.01200008392334,5.0179998874664316,5.009999990463257,5.013999938964844,5.014000415802002,5.012999773025513,5.013999938964844,2.5160000324249268,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334
398,654,174,728,1460,1460,1460,1460,1460,1460,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.018999814987182617,0.07800006866455078,0.018000125885009766,0.0989999771118164,0.0029997825622558594,0.0,0.0,0.0,0.0,0.01900029182434082,0.07799983024597168,0.017999887466430664,0.10200023651123047,0.0,0.0,0.0009999275207519533,0.0,0.0010001659393310547
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,4.0299999713897705,5.015000104904175,5.011999845504762,5.013000011444092,5.015000104904175,5.011999845504762,5.01200008392334,5.016000032424927,5.0290000438690186,4.016000032424927,5.016000032424927,5.01200008392334,5.011999845504762,5.016000032424927,5.012000322341919,5.011999845504762,5.016000032424927,5.01200008392334
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.059000253677368164,54.117999792099,0.12000012397766112,54.061000108718865,0.11399984359741212,54.081000089645386,0.12399983406066895,54.06000018119812,0.10199999809265137,54.17699980735779,54.180999994277954,54.1949999332428,54.18400001525879,54.18400001525879,54.21200013160706,54.19899988174439,54.186000108718865,54.14199995994568
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.020999908447265625,235.8659999370575,0.021000146865844727,235.85599994659424,0.021000146865844727,600.0,600.0,600.0,600.0,235.8879997730255,235.87700009346008,600.0,600.0,600.0,600.0,600.0,600.0,600.0
52,52,52,52,52,52,52,52,52,52,398,174,824,174,1460,1460,1460,1460,1460,1460,nest-security-camera,0.01699995994567871,0.06700015068054199,0.016000032424926758,0.0989999771118164,0.002000093460083008,0.0,0.0009996891021728516,0.0010001659393310547,0.0,0.06799983978271484,0.016000032424926758,0.0989999771118164,0.0009999275207519533,0.0,0.0010001659393310547,0.0,0.0,0.0010001659393310547
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,0.5520002841949463,5.012999773025513,5.013999938964844,5.013999938964844,5.014000177383423,5.013999938964844,5.009999990463257,5.015000104904175,5.012999773025513,0.5369999408721924,5.016000032424927,5.01200008392334,5.011999845504762,5.016000032424927,5.01200008392334,5.011999845504762,5.016000032424927,5.013000011444092
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.03399991989135742,54.11500000953674,0.15399980545043945,54.002000331878655,0.10399985313415527,54.067999839782715,0.06500005722045897,54.123000144958496,0.11299991607666016,54.15000009536743,54.1560001373291,54.17099976539612,54.18800020217896,54.18299984931946,54.18300008773804,53.71199989318848,54.19800019264221,54.20899987220764
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.02200007438659668,235.8550000190735,0.02899980545043945,235.85000014305115,0.02299976348876953,600.0,600.0,600.0,600.0,235.87700009346008,235.8789999485016,600.0,600.0,600.0,600.0,600.0,600.0,600.0
398,814,494,174,856,174,398,1224,174,856,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.03099989891052246,0.01100015640258789,0.07599997520446777,0.01100015640258789,0.029999971389770508,0.04199981689453125,0.032000064849853516,0.0690000057220459,0.017999887466430664,0.029999971389770508,0.01100015640258789,0.07599973678588867,0.010999917984008787,0.029999971389770508,0.04200029373168945,0.031999826431274414,0.069000244140625,0.018999814987182617
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,2.0739998817443848,5.015000104904175,5.012999773025513,5.01200008392334,5.013000011444092,5.014999866485597,5.01200008392334,5.013999938964844,5.0400002002716064,2.06000018119812,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.10300016403198242,54.08500003814697,0.04499983787536621,54.146999835968025,0.09500002861022948,54.05900001525879,0.0710000991821289,54.103000164031975,0.060999631881713874,54.18800020217896,54.191999673843384,54.154000043869026,54.17400026321411,54.19799995422363,54.20899987220764,54.15499997138977,53.7189998626709,54.19100022315979
398,670,446,190,994,398,1208,174,776,174,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.03699994087219238,0.009000301361083984,0.11299967765808105,0.017000198364257812,0.021999835968017575,0.03600001335144043,0.07000017166137695,0.012000083923339844,0.043999910354614265,0.03699994087219238,0.010000228881835938,0.1119999885559082,0.017999887466430664,0.021000146865844727,0.03699970245361328,0.06999993324279785,0.012000322341918944,0.0429997444152832
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.023000001907348636,235.85599994659424,0.021000146865844727,235.84899997711184,0.023999929428100586,600.0,600.0,600.0,600.0,235.8789999485016,235.86899995803836,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,3.5979998111724854,5.014000177383423,5.015999794006348,5.009999990463257,5.01200008392334,5.015000104904175,5.012999773025513,5.012000322341919,5.0209999084472665,3.5850000381469727,5.011999845504762,5.016000032424927,5.01200008392334,5.011999845504762,5.016000032424927,5.01200008392334,5.011999845504762,5.016000032424927
52,52,52,52,52,52,52,52,52,52,984,398,718,1460,1460,1460,408,398,568,398,nest-security-camera,0.01900005340576172,0.0819997787475586,0.04400038719177246,0.005999565124511719,0.005000114440917969,0.04500007629394531,0.02200007438659668,0.08599996566772461,0.013000011444091795,0.0820002555847168,0.043999910354614265,0.006000041961669922,0.0,0.0,0.004999876022338867,0.04400014877319336,0.02299976348876953,0.08500003814697266
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.04600000381469727,54.12600016593933,0.11099982261657716,54.05999994277954,0.09999990463256836,54.053000211715705,0.051999807357788086,54.121000051498406,0.12000012397766112,54.171000003814704,54.17199993133545,54.15200018882752,54.17399978637695,54.20500016212464,54.19700002670288,54.15299987792969,54.20300006866455,54.17300009727478
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.023999929428100586,235.8579998016357,0.02200007438659668,235.8589999675751,0.021000146865844727,600.0,600.0,600.0,600.0,235.88299989700317,235.88100004196167,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,0.08100008964538574,5.013000011444092,5.01200008392334,5.016000032424927,5.011999845504762,5.013000249862671,5.015999794006348,5.028000116348267,5.0229997634887695,0.0689997673034668,5.011999845504762,5.01200008392334,5.016000270843506,5.011999607086182,5.013000249862671,5.016000032424927,5.0259997844696045,5.022000074386597
398,952,174,904,174,398,1048,174,920,174,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.017000198364257812,0.08500003814697266,0.012999773025512695,0.029999971389770508,0.06299996376037598,0.009999990463256836,0.069000244140625,0.035000085830688484,0.021999835968017575,0.016000032424926758,0.08500003814697266,0.016000032424926758,0.02700018882751465,0.06399989128112793,0.009999990463256836,0.06800007820129395,0.034999847412109375,0.02200007438659668
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.15799999237060547,54.02500009536743,0.08100008964538574,54.129999876022346,0.10800004005432128,54.07999992370606,0.05700016021728516,54.127999782562256,0.10800004005432128,54.18300008773804,54.21000003814697,54.18799996376038,54.18499994277954,54.186000108718865,54.16599988937378,54.18299984931946,53.74900007247925,54.17400026321411
158,52,158,52,158,52,0,0,0,0,121,121,121,0,0,0,0,0,0,0,smart-plug,0.020999670028686523,235.85300016403198,0.021000146865844727,235.88499999046329,0.023999929428100586,600.0,600.0,600.0,600.0,235.875,235.90499997138974,600.0,600.0,600.0,600.0,600.0,600.0,600.0
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,motion-sensor,1.6649999618530271,5.014999866485597,5.013999938964844,5.015000104904175,5.013000249862671,5.014999866485597,5.013000011444092,5.014999866485597,5.015000104904175,1.6519997119903564,5.01200008392334,5.01200008392334,5.016999959945679,5.016000032424927,5.016000032424927,5.011999845504762,5.01200008392334,5.016000032424927
398,824,174,936,174,398,382,526,174,872,52,52,52,52,52,52,52,52,52,52,nest-security-camera,0.019999980926513672,0.06999993324279785,0.015999794006347656,0.04499983787536621,0.03600025177001953,0.03399991989135742,0.026999950408935547,0.05900001525878906,0.01100015640258789,0.019999980926513672,0.06999993324279785,0.016000032424926758,0.04600024223327637,0.034999847412109375,0.035000085830688484,0.026000022888183597,0.05900001525878906,0.010999917984008787
106,40,106,40,106,40,106,40,106,40,100,100,100,100,100,100,100,100,100,100,smart-bulb,0.049000024795532234,54.129999876022346,0.09800004959106444,54.095999956130974,0.04600000381469727,54.10800004005432,0.12199997901916505,54.05699992179871,0.10700011253356934,54.1800000667572,54.191999673843384,54.154000043869026,54.17900013923645,54.15900015830994,54.180999994277954,54.16799974441528,54.19000005722046,54.182000160217285
